date,external,macrodomestic,priceofrisk,ratepressure
2007-01-31,-1.7547179124603165,1.7444418330429157,1.7537454782082929,0.7576880274739926
2007-02-28,-1.5926659151836868,2.082308030755481,1.7207068018774168,1.9090747534283252
2007-03-31,-1.312654668173021,1.3427963684777848,1.8357715308773517,2.01838146459448
2007-04-30,-1.3888333901321117,1.9127550391120471,1.7572389529174348,1.5197920674358234
2007-05-31,-1.0903117454953528,2.298245121349318,1.8142013667043155,1.6405521584988025
2007-06-30,-1.1492183423993185,2.1749502577702176,1.8685058929716591,1.782052862301278
2007-07-31,-1.0288612101414856,1.6900565797082505,1.7873147400471603,1.4033942240761483
2007-08-31,-1.033262218855341,1.217895984882398,1.7635428159869213,1.7381337498053542
2007-09-30,-0.5169158253758765,1.6121860544250288,1.8032641274995107,1.6818913544599856
2007-10-31,-0.06761109842979374,1.5348145882683852,1.6484780869869846,2.898669255694281
2007-11-30,0.8126306129395565,1.4423381992991375,1.5093371196902392,1.9195148090461136
2007-12-31,1.137332750111782,1.5625769361951862,1.5639459601941539,2.1724917859042137
2008-01-31,1.693559104570621,1.3931094973627438,1.3708047808666328,2.194198192871791
2008-02-29,1.2518315475990498,1.0566617901202724,1.005257686640069,0.6951816073388082
2008-03-31,1.0637549886151239,1.1958371468566278,0.7388259339610908,1.5761359226903415
2008-04-30,1.2876607764946817,0.8596209866863799,0.7412575502092063,0.9980239762058829
2008-05-31,1.732850115214363,1.5932485974154604,0.7103461758898738,0.8370814834898461
2008-06-30,1.9693754184886034,1.1924931625256157,0.6409278493597866,0.5152045151487271
2008-07-31,1.4991580678037144,0.7997114641830767,0.5768259853138165,-0.6197031898577244
2008-08-31,0.9089949487237502,0.735663510063769,0.6034082977344001,-0.3992831883208092
2008-09-30,0.1149168700962229,0.7891445861069455,0.5380147188664889,0.10883147485429817
2008-10-31,-1.0641019721352416,1.5193900325457022,0.6918907143137517,-0.5479326379061118
2008-11-30,-2.0651454151060786,0.3886019437847171,0.6622220703830073,-0.20420499565818495
2008-12-31,-2.5583102178311745,-1.6936997865048382,0.5821502055380903,-0.4429234461111212
2009-01-31,-2.457490584999909,0.66500211466526,0.5228193454798227,-0.5550442940130571
2009-02-28,-2.444208192669975,0.8096447291364337,0.3220825882608782,-0.7321453403411261
2009-03-31,-2.50162810613511,0.45010578597367906,0.30400268489537347,-0.6389687288544305
2009-04-30,-2.3424073915419905,0.2423913879392242,0.28873316989021336,-0.7859374093078527
2009-05-31,-2.2210798011895556,-0.39045568309988427,0.2800402472027432,-1.116754747298513
2009-06-30,-2.11908797525866,-0.9405487689590767,0.08432982377472298,-0.8585311456362068
2009-07-31,-2.156289841059485,-0.2639311728044292,0.20220494113500076,-1.572040289930126
2009-08-31,-1.7449331536411987,-0.10283216590880997,0.15474973643355683,-1.427442190930094
2009-09-30,-1.5149194558382137,0.5454259447339433,0.06444111817762083,-1.2437467113309453
2009-10-31,-0.3857408856976951,0.12475879787089206,0.003914944456607616,-1.6022799747457876
2009-11-30,0.8386966842578556,-0.001200794246228154,0.4000859411509238,-1.5810779873800784
2009-12-31,1.8008030838356455,-0.7617442268790109,0.31831131693843057,-1.7481881150179088
2010-01-31,1.6198157003006441,0.23988887797459754,0.0766643623473699,-2.1031965773809542
2010-02-28,1.6014433025284556,0.17226578658010522,-0.2603175442905524,-1.6763517796138747
2010-03-31,1.8782208333590757,-1.1257392719869619,-0.7776114430879298,-1.7036509238505608
2010-04-30,1.484987120170881,-0.3754777514148864,-0.8630700556419562,-1.6275933224017438
2010-05-31,0.3749088686259078,-1.2285159544116477,-0.8187778954788808,-1.5208011448161045
2010-06-30,-0.1493655035584675,-0.8469300391895633,-1.0325366372840423,-1.4916489354344666
2010-07-31,0.04012190653330634,-1.2982847448568842,-1.0809934281142333,-1.6492698136273871
2010-08-31,-0.2052196564193765,0.44256945768214584,-1.2163681914536317,-1.6162009841446967
2010-09-30,0.008900022144947756,0.7947118294534444,-1.2538877430790183,-1.5549792009684489
2010-10-31,-0.1858616918609418,-0.7587033449804028,-1.2004188040012813,-1.330390059929612
2010-11-30,-0.1963725224003716,-0.17284461967073877,-1.2807743697361733,-1.1229751959822567
2010-12-31,0.12209794949751711,-0.4125568414543589,-1.2807743697361733,-1.6747137506199392
2011-01-31,0.2015742560741796,-0.22510446480777116,-1.3533073988631747,-1.3283328464999085
2011-02-28,0.41821580458605734,0.49132079957525654,-1.3214086239584741,-1.4571366949667517
2011-03-31,0.327112201767341,-0.41623728360960555,-1.3639403238314083,-1.418055404884969
2011-04-30,0.4094578729399798,-0.8265843599519277,-1.3345476230504814,-1.3917616811857194
2011-05-31,0.6540702841738684,-1.02362073328431,-1.3345476230504814,-1.1639200636690579
2011-06-30,0.7121512320945472,-1.6468672821191808,-1.3880165621282181,-1.2568280932126652
2011-07-31,0.8012423048687847,-1.060654360846289,-1.3914072078749486,-1.5601936453843002
2011-08-31,0.42733780423190554,-0.7306842961812565,-1.544398631699253,-2.2015757129327795
2011-09-30,0.37186969916582496,-0.6624681946421923,-1.4293339026993184,-1.6612356762836593
2011-10-31,0.15294449043137653,-1.2583852296712108,-1.4202196512694898,-1.5803935177192139
2011-11-30,0.09859001746573237,0.33489997067880595,-1.4283465021139499,-1.74914185125124
2011-12-31,-0.1465054755798514,-0.9276210466975503,-1.3586238613472914,-1.5621230632027852
2012-01-31,-0.20333323466744851,0.006945322313390331,-1.3936373388489058,-1.5036141518474881
2012-02-29,-0.03213728489711107,-0.3728645322655692,-1.6375144244139246,-1.5127366399017639
2012-03-31,0.1310354535679952,-0.6827079632681825,-2.006369666047682,-1.564661494229942
2012-04-30,-0.22772344611944761,-1.1900933087571235,-2.0826688991320323,-1.8396400400536175
2012-05-31,-0.39418558492265404,-1.3606852221387198,-1.9566669309272924,-0.5442356028715761
2012-06-30,-0.7298727550085965,-1.2188297584545826,-2.0582883465986517,-0.9335586310936633
2012-07-31,-0.6442569712470023,-0.8374874004479839,-2.026389571693951,-1.2332181513736369
2012-08-31,-0.1343777781090788,0.014237537078136742,-1.9138309168177892,-0.9730181326313694
2012-09-30,-0.14618100574884593,-0.4324323612283888,-2.069225585803456,-1.2251270046358882
2012-10-31,-0.22141622350111967,-0.8446306980240249,-2.0479597358669888,-0.7415538212226936
2012-11-30,-0.3110798375479466,-0.9705338021298753,-2.1458149475809982,-1.0315299189848541
2012-12-31,-0.27952772079332633,-0.7426291956323096,-2.0842191576588003,-0.9167347585038681
2013-01-31,-0.27346737341167054,-0.45713547197538695,-2.0360666810651797,-1.3716864794403203
2013-02-28,-0.46162937434106366,-1.2164139999825898,-1.95446517104009,-0.7256784142314541
2013-03-31,-0.8062418337120707,-1.3368670027149085,-1.976035335213126,-0.8068900788848296
2013-04-30,-0.8502809855628237,-1.2434250598282253,-1.9882185187081287,-0.9491330105264963
2013-05-31,-0.5733400298694424,-1.5130812554438267,-1.9194516935384751,-1.127863244323946
2013-06-30,-0.0748732833084107,-1.3866444978132084,-2.1283153016018805,-1.0494668215721037
2013-07-31,-0.09123943600451917,-1.3770612733276184,-2.037326810898755,-0.7222010811679215
2013-08-31,-0.24087754840082126,-1.0590804670624057,-1.9516547826797468,-0.6832200470542417
2013-09-30,-0.26462762914373167,-1.2782895604552287,-2.139252540806684,-1.2789207286689215
2013-10-31,-0.16993237972461056,-1.7374264520354539,-1.9919847226654763,-0.8633460417766557
2013-11-30,-0.07458769725909592,-1.9234290009763475,-1.9197560077750462,-0.8281267913765742
2013-12-31,-0.009083742826164504,-1.2750631299423745,-1.9866682601813594,-0.6560242404130776
2014-01-31,-0.11336906996675311,-1.8464354764527093,-1.9116291569305845,-1.005766326742124
2014-02-28,-0.10716288092577247,-1.4675778146412226,-1.850033367008388,-1.367196349645904
2014-03-31,0.08022570303649995,-1.345608378808574,-1.906312694446468,-1.1326979090063833
2014-04-30,0.2362204689971003,-1.559648174602834,-1.886034245095371,-1.0381440623209564
2014-05-31,0.2931370359153713,-2.0855724677218843,-1.8422108304004978,-0.7683339330819481
2014-06-30,0.22497022838187397,-1.5021324717092877,-1.4326106129824132,-1.1031897181609018
2014-07-31,0.023061048551478697,-0.6676621838101767,-1.761855264665606,-1.4693891779978983
2014-08-31,-0.030482577190848237,-1.0583462698281672,-1.7596535047784032,-0.21658471196757845
2014-09-30,-0.021398801971118986,-1.4841448546208436,-1.807501667135454,-0.32291795834532183
2014-10-31,-0.391800183257807,-0.7849474393420708,-1.6336515365736637,-0.9066013123866091
2014-11-30,-0.7309759830806559,-0.26858284799709065,-1.7005637889799783,-1.045028252406655
2014-12-31,-1.3350005766819677,-1.593814462159554,-1.6977534006196353,-0.04343643989876117
2015-01-31,-1.5812808039858843,-0.39943928666559614,-1.6524113123863564,-0.4629678832671555
2015-02-28,-1.3235798878466276,-0.05578251503978718,-1.628335074089547,-1.246896080156424
2015-03-31,-1.4187266354150543,-1.015218738333635,-1.6524113123863564,-0.9506260350792612
2015-04-30,-1.4082603085538257,-0.8374833665904332,-1.538333983971789,-0.3953367659315126
2015-05-31,-1.2810572307579329,-1.545260316159517,-1.6605381632308178,-0.7349556988817953
2015-06-30,-1.3910722373337396,-1.1508708347172516,-1.7437041173260528,-0.6168624000672268
2015-07-31,-1.520937106902831,-0.8174468776182839,-1.60706922415308,-0.3979379931150314
2015-08-31,-1.9401108904618953,-2.081995494797634,-1.540156971746764,-0.0312812978823567
2015-09-30,-2.038342321638801,-1.240691557940118,-1.6240060121907978,0.13059543482927732
2015-10-31,-1.8052135587256148,-1.0543683670727255,-1.4045094791591606,-0.6887170084227305
2015-11-30,-1.775221448177284,-1.389785644786298,-1.6268164005511425,0.41111659848970034
2015-12-31,-1.5269323607780088,-1.6412957476892394,-1.6090440253238174,0.7343401431149887
2016-01-31,-1.6809112652679832,-0.9089165960558991,-1.6752731913813337,-0.14727938983804278
2016-02-29,-1.9414717915291877,-1.769262221551829,-1.5103848114085634,0.2682639565411523
2016-03-31,-1.611765085818877,-2.280213036079445,-1.5173724482718935,0.8391598275368441
2016-04-30,-1.529857156641953,-1.56689188128095,-1.4879797474909666,0.1303398578160383
2016-05-31,-1.5542112138715756,-2.16371418780836,-1.523676311341379,-0.06837933680943875
2016-06-30,-1.4017827292132279,-1.2328898739120717,-1.552385925773508,-0.38012209475616826
2016-07-31,-1.3126042159245856,-1.1515039543860235,-1.53894261244493,0.20106162089987722
2016-08-31,-0.8933115200220547,-2.264604683433406,-1.509854225900574,-1.3107187620873229
2016-09-30,-0.8355010992725056,-1.4902503767859065,-1.4510688243387193,0.2374706071090799
2016-10-31,-0.768425580482031,-1.5806309523444124,-1.544867703402187,-0.43554487959723376
2016-11-30,-0.49871040033296987,-2.3226076012420167,-1.4995256151689103,-0.042823379475719625
2016-12-31,0.4588117996497114,-0.3522690696867023,-1.4407402136070562,0.18722963499625705
2017-01-31,1.3681630770467776,-0.9995956699860296,-1.4594999894197496,-0.40072846083301084
2017-02-28,1.2410170175883228,-1.6199688010213822,-1.4141579011864727,-0.26433053706173704
2017-03-31,0.37537378061737275,-2.189513257755902,-1.4166639753102446,0.5657158141564946
2017-04-30,0.18837905539730648,-1.4823039805375013,-1.4250951403912757,0.4158775316165514
2017-05-31,-0.20838192766310018,-2.067185680816337,-1.3688158129531938,0.7313407480575798
2017-06-30,-0.4211810144111744,-0.14934103080391514,-1.5026403177658243,0.02488595221930512
2017-07-31,-0.14649223758329855,-0.7911485432058475,-1.3236255381156798,0.7615708202669085
2017-08-31,0.0316626402187627,-1.7960212992873243,-1.3299294011851652,0.13257041097306566
2017-09-30,0.3090336326686585,-1.0638972996129226,-1.356816027842318,-0.12326980374986524
2017-10-31,0.20977063240478225,-1.2930056306393414,-1.2633214630154206,-0.6449297862277935
2017-11-30,0.3502620243423116,-2.1374637025701215,0.16150757286601836,0.02669360742236504
2017-12-31,-0.10944597691884868,-1.36054416990652,0.4216393432935336,-0.1861629500442352
2018-01-31,0.13068831121277794,-1.0155396153148002,0.657389578014092,0.11281304243723803
2018-02-28,0.009638714430850348,-1.8317448290643332,0.6464523388092874,0.4239171803500529
2018-03-31,0.3027848031441576,-1.768428207622685,0.9541879745200303,0.29278008908904735
2018-04-30,0.49365247304862303,-1.53769175236797,-0.04035793464591708,0.04093905311989636
2018-05-31,0.8462940124261888,-0.9835745546374973,0.1673664594363578,0.23651628222738694
2018-06-30,1.0881794872560069,-0.3580755239629825,0.1754933102808172,0.9790163985159543
2018-07-31,0.8925080433309762,-1.61082896555921,0.6147906905806639,0.026720816084381566
2018-08-31,0.6286457575386093,-1.787806685158455,0.8155274477996082,0.43904681161887554
2018-09-30,0.5213302459145053,-0.906885224783655,1.5759427768024512,0.23373819566453868
2018-10-31,0.5587449159684923,-1.1848462229389662,2.376079417317884,0.03457975828720133
2018-11-30,-0.14957498426137134,-1.3786956618573214,2.9510987480809923,0.6365079316317415
2018-12-31,-0.47093793837117803,-0.1874840509950566,3.774172412912107,0.9081337504329067
2019-01-31,-0.5125051986231985,-0.3453601231505315,4.547969735698024,0.7871017860157583
2019-02-28,-0.23854868686729128,-0.28894224288063985,4.929620928417147,0.9993653962029534
2019-03-31,-0.24084550430460913,-0.15355624737506032,4.197685357485521,0.9427002639211244
2019-04-30,-0.22621537916362838,-0.23229739630047241,4.0531512596295975,0.635208303058221
2019-05-31,-0.47774241343536417,0.23942781775127825,4.336749656707209,1.6581031065999432
2019-06-30,-0.6714535471594136,-0.03180696040622012,4.5134101756293425,1.152608975491524
2019-07-31,-0.6335853499395507,-0.5512277049609859,4.55146031276272,0.4412099337826005
2019-08-31,-0.7614493887578448,-0.5112801238110131,4.98619946224795,1.483409250746323
2019-09-30,-0.8351202583730039,0.4459029074188502,6.871285056065468,2.278373857067095
2019-10-31,-0.9754559274090737,0.6137022884077318,6.16680562599159,0.6574409954584686
2019-11-30,-0.5049589830602315,1.865648661469081,9.016808501153674,2.254768258471327
